"keyword","cluster","intent","target_url","primary_channel","display_audience","notes"
"what causes recurring blocked drains in reigate","reigate conversational","informational","https://prestigeflow.co.uk/areas/reigate","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"what causes recurring blocked drains in richmond","richmond conversational","informational","https://prestigeflow.co.uk/areas/richmond","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"what causes recurring blocked drains in rickmansworth","rickmansworth conversational","informational","https://prestigeflow.co.uk/areas/rickmansworth","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"what causes recurring blocked drains in sevenoaks","sevenoaks conversational","informational","https://prestigeflow.co.uk/areas/sevenoaks","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"what causes recurring blocked drains in slough","slough conversational","informational","https://prestigeflow.co.uk/areas/slough","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"what causes recurring blocked drains in southampton","southampton conversational","informational","https://prestigeflow.co.uk/areas/southampton","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"what causes recurring blocked drains in southeast london","southeast-london conversational","informational","https://prestigeflow.co.uk/areas/southeast-london","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"what causes recurring blocked drains in southwest london","southwest-london conversational","informational","https://prestigeflow.co.uk/areas/southwest-london","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"what causes recurring blocked drains in st albans","st-albans conversational","informational","https://prestigeflow.co.uk/areas/st-albans","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"what causes recurring blocked drains in staines","staines conversational","informational","https://prestigeflow.co.uk/areas/staines","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"what causes recurring blocked drains in stevenage","stevenage conversational","informational","https://prestigeflow.co.uk/areas/stevenage","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"what causes recurring blocked drains in sutton","sutton conversational","informational","https://prestigeflow.co.uk/areas/sutton","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"what causes recurring blocked drains in swanley","swanley conversational","informational","https://prestigeflow.co.uk/areas/swanley","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"what causes recurring blocked drains in thatcham","thatcham conversational","informational","https://prestigeflow.co.uk/areas/thatcham","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"what causes recurring blocked drains in tonbridge","tonbridge conversational","informational","https://prestigeflow.co.uk/areas/tonbridge","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"what causes recurring blocked drains in tunbridge wells","tunbridge-wells conversational","informational","https://prestigeflow.co.uk/areas/tunbridge-wells","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"what causes recurring blocked drains in twickenham","twickenham conversational","informational","https://prestigeflow.co.uk/areas/twickenham","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"what causes recurring blocked drains in watford","watford conversational","informational","https://prestigeflow.co.uk/areas/watford","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"what causes recurring blocked drains in west london","west-london conversational","informational","https://prestigeflow.co.uk/areas/west-london","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"what causes recurring blocked drains in west wickham","west-wickham conversational","informational","https://prestigeflow.co.uk/areas/west-wickham","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"what causes recurring blocked drains in weybridge","weybridge conversational","informational","https://prestigeflow.co.uk/areas/weybridge","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"what causes recurring blocked drains in wimbledon","wimbledon conversational","informational","https://prestigeflow.co.uk/areas/wimbledon","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"what causes recurring blocked drains in winchester","winchester conversational","informational","https://prestigeflow.co.uk/areas/winchester","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"what causes recurring blocked drains in windsor","windsor conversational","informational","https://prestigeflow.co.uk/areas/windsor","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"what causes recurring blocked drains in woking","woking conversational","informational","https://prestigeflow.co.uk/areas/woking","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"what causes recurring blocked drains in wokingham","wokingham conversational","informational","https://prestigeflow.co.uk/areas/wokingham","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
